,ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
7697,A-7698,2,2017-06-13 07:52:31,2017-06-13 08:52:31,38.97071500000001,-76.899773,38.97071500000001,-76.899773,0.0,Accident on MD-295 Baltimore Washington Pkwy Northbound at MD-410 Riverdale Rd.,,Baltimore Washington Pkwy N,R,Riverdale,Prince George's,MD,20737,US,US/Eastern,KCGS,2017-06-13 07:53:00,78.6,,69.0,30.01,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
7698,A-7699,2,2020-12-06 11:03:00,2020-12-06 12:23:16,36.785799,-76.41296899999998,36.786129,-76.420839,0.436,Incident on I-664 NB near MM 20 Road closed. Take alternate route.,,I-664 N,R,Chesapeake,Chesapeake,VA,23321,US,US/Eastern,KPVG,2020-12-06 10:51:00,48.0,43.0,42.0,29.95,10.0,N,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
7699,A-7700,2,2020-12-28 02:08:52,2020-12-28 04:10:18,34.760625,-82.474753,34.761175,-82.474924,0.039,Incident on RIVER RD near PIEDMONT RD Drive with caution.,,River Rd,R,Piedmont,Anderson,SC,29673,US,US/Eastern,KGYH,2020-12-28 02:15:00,32.0,32.0,93.0,29.22,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
7700,A-7701,3,2017-09-28 08:16:10,2017-09-28 08:45:55,40.177258,-74.511696,40.177258,-74.511696,0.0,Accident on I-195 Southbound after Exit 11 County Hwy-43 Imlaystown Hightstown Rd.,,I-195 E,R,Allentown,Monmouth,NJ,08501,US,US/Eastern,KWRI,2017-09-28 07:58:00,70.7,,75.0,29.74,10.0,NNW,16.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
7701,A-7702,3,2016-05-25 12:20:21,2016-05-25 13:05:21,34.117496,-117.846329,,,0.01,Right hand shoulder blocked due to accident on I-210 Westbound at Exit 43 CA-210.,,Foothill Fwy E,R,Glendora,Los Angeles,CA,91740,US,US/Pacific,KPOC,2016-05-25 12:47:00,62.6,,52.0,30.11,10.0,WSW,11.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
7702,A-7703,3,2019-02-26 08:08:17,2019-02-26 08:37:53,29.39317,-98.51135,29.39423,-98.51076,0.081,Ramp to I-10 Eastbound and US-87 Southbound and US-90 - Accident.,,I-35 S,R,San Antonio,Bexar,TX,78204,US,US/Central,KSSF,2019-02-26 08:03:00,57.9,,87.0,30.13,2.5,NE,6.9,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
7703,A-7704,2,2019-06-17 18:00:23,2019-06-17 19:00:01,38.641426,-121.461403,38.641426,-121.461403,0.0,Accident on I-80 Eastbound at Exit 90 Norwood Ave.,,I-80 E,R,Sacramento,Sacramento,CA,95838,US,US/Pacific,KMCC,2019-06-17 16:48:00,93.0,93.0,30.0,29.62,10.0,W,7.0,,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
7704,A-7705,3,2017-01-21 16:25:05,2017-01-21 22:25:05,32.673559999999995,-97.19854,32.67624,-97.1825,0.951,Between Green Oaks Blvd/Exit 445 and Kelly Elliott Rd/Exit 447 - Accident.,,I-20 E,R,Arlington,Tarrant,TX,76017,US,US/Central,KGKY,2017-01-21 16:53:00,69.1,,49.0,29.4,10.0,SSW,4.6,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
7705,A-7706,3,2017-06-22 07:31:20,2017-06-22 13:31:20,42.47723,-83.19493,42.47967,-83.20626999999998,0.602,At Greenfield Rd/Exit 13 - Accident.,,Walter P Reuther Fwy,R,Oak Park,Oakland,MI,48237,US,US/Eastern,KVLL,2017-06-22 07:34:00,67.3,,66.0,29.95,10.0,South,5.8,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
7706,A-7707,2,2017-11-01 16:41:11,2017-11-01 17:25:59,42.188969,-87.825485,,,0.0,Accident on US-41 Skokie Valley Rd Northbound at Park Ave.,,Skokie Valley Rd N,R,Highland Park,Lake,IL,60035,US,US/Central,KPWK,2017-11-01 16:52:00,41.0,35.2,89.0,29.92,4.0,SSE,9.2,0.07,Light Rain,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
7707,A-7708,2,2020-12-29 12:31:30,2020-12-29 14:19:00,35.253206,-92.933188,35.222026,-92.833818,6.0070000000000014,Stationary traffic on I-40 E from AR-105/Exit 94 (I-40) to Fish Lake Rd/Exit 101 (I-40) due to accident.,,I-40 E,R,Atkins,Pope,AR,72823,US,US/Central,KRUE,2020-12-29 12:53:00,37.0,31.0,93.0,29.79,10.0,ESE,8.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
7708,A-7709,2,2020-11-20 18:37:13,2020-11-20 19:36:34,29.9534,-95.53804,29.9534,-95.53804,0.0,Right and center lane blocked due to accident on State Highway 249 Northbound at Greens Rd.,,TX-249 N,R,Houston,Harris,TX,77064,US,US/Central,KDWH,2020-11-20 18:53:00,69.0,69.0,81.0,30.11,10.0,ESE,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
7709,A-7710,2,2018-05-04 15:41:13,2018-05-04 21:41:13,38.60146,-121.43687,38.60595,-121.43231000000002,0.396,At Arden Way - Accident. in the left lane.,,Capital City Fwy E,R,Sacramento,Sacramento,CA,95815,US,US/Pacific,KMCC,2018-05-04 15:50:00,82.4,,30.0,30.12,10.0,West,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
7710,A-7711,3,2018-12-05 23:40:01,2018-12-06 00:09:25,32.67592,-97.0345,32.67585,-97.0139,1.198,At TX-161/George Bush Tpke/Exit 455 - Overturned vehicle.,,I-20 E,R,Grand Prairie,Dallas,TX,75052,US,US/Central,KGPM,2018-12-05 23:35:00,49.1,,53.0,30.25,10.0,SE,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
7711,A-7712,3,2018-10-12 16:07:09,2018-10-12 16:36:54,33.461475,-112.504219,33.461475,-112.504219,0.0,Accident on I-10 Eastbound at Exit 120 Verrado Way.,,Pearl Harbor Memorial Highway,R,Buckeye,Maricopa,AZ,85326,US,US/Mountain,KBXK,2018-10-12 16:15:00,78.8,,51.0,29.75,10.0,East,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
7712,A-7713,2,2020-11-06 14:25:00,2020-11-06 20:47:18,36.763895,-119.610072,36.76567,-119.610085,0.123,NB MCCALL JSO MCKINLEY. [Notification] [CHP]-FSO DROVE THROUGH THE AREA UTL ON ANY VEHS INV IN A T/C,1844.0, N McCall Ave,R,Sanger,Fresno,CA,93657-9492,US,US/Pacific,KFAT,2020-11-06 14:53:00,61.0,61.0,36.0,29.33,10.0,NW,15.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
7713,A-7714,2,2018-12-17 21:04:26,2018-12-18 01:04:26,44.078609,-123.04755,44.076477,-123.047799,0.14800000000000002,At I-105/OR-126/Exit 194 - Accident.,,I-5 S,R,Springfield,Lane,OR,97477,US,US/Pacific,KEUG,2018-12-17 20:54:00,48.9,,77.0,29.9,10.0,South,15.0,0.04,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
7714,A-7715,2,2020-10-14 05:33:13,2020-10-14 07:01:39,38.947561,-77.008666,38.948198,-77.00871,0.044,Incident on N CAPITOL ST near N CAPITOL ST Drive with caution.,4602.0, N Capitol St,L,Washington,District of Columbia,DC,20011,US,US/Eastern,KCGS,2020-10-14 05:35:00,44.0,44.0,94.0,29.99,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
7715,A-7716,3,2018-01-18 07:29:07,2018-01-18 07:58:12,25.898338,-80.20976999999998,25.898338,-80.20976999999998,0.0,Accident on I-95 Southbound at Exit 10B FL-916 135th St.,,NW 135th St,R,Miami,Miami-Dade,FL,33168,US,US/Eastern,KOPF,2018-01-18 07:53:00,42.1,34.5,67.0,30.3,10.0,NNW,15.0,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
7716,A-7717,2,2017-10-02 04:41:30,2017-10-02 05:11:05,39.989056,-82.81626899999998,39.989056,-82.81626899999998,0.0,Accident on Cedar Bridge Ln at OH-605 Reynoldsburg New Alban Rd.,398.0,Reynoldsburg New Alban Rd,R,Blacklick,Franklin,OH,43004,US,US/Eastern,KCMH,2017-10-02 04:51:00,52.0,,69.0,30.25,10.0,East,3.5,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
7717,A-7718,3,2018-04-26 06:25:50,2018-04-26 07:10:29,34.16098,-118.469437,34.16098,-118.469437,0.0,Right hand shoulder blocked due to accident on I-405 Southbound after Exit 63B US-101.,,I-405 N,R,Sherman Oaks,Los Angeles,CA,91403,US,US/Pacific,KVNY,2018-04-26 06:51:00,53.1,,89.0,30.0,5.0,Calm,,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
7718,A-7719,2,2019-08-10 13:14:53,2019-08-10 17:14:53,42.116032,-122.622397,42.132051,-122.632881,1.23,At OR-99/Siskiyou Blvd/Exit 11 - Accident.,,I-5 N,R,Ashland,Jackson,OR,97520,US,US/Pacific,KMFR,2019-08-10 12:53:00,71.0,71.0,47.0,28.56,10.0,WNW,7.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
7719,A-7720,2,2019-07-03 07:47:01,2019-07-03 08:46:38,41.474861,-81.72068,41.474861,-81.72068,0.0,Right hand shoulder blocked due to accident on I-90 Eastbound at Exit 169 44th St.,,I-90 E,R,Cleveland,Cuyahoga,OH,44102,US,US/Eastern,KBKL,2019-07-03 07:53:00,73.0,73.0,84.0,29.28,10.0,SW,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
7720,A-7721,2,2018-07-03 18:56:20,2018-07-03 19:26:05,30.215424,-97.733627,30.215424,-97.733627,0.0,Accident on Ben White Blvd Westbound at TX-71.,4486.0,E Ben White Blvd,L,Austin,Travis,TX,78741-7229,US,US/Central,KAUS,2018-07-03 18:53:00,99.0,,30.0,29.83,10.0,South,8.1,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
7721,A-7722,2,2019-12-23 16:52:40,2019-12-23 17:38:51,30.40535,-91.103027,30.40535,-91.103027,0.0,Accident on LA-3064 Essen Ln at Essen Park Ave.,4675.0,Essen Ln,L,Baton Rouge,East Baton Rouge,LA,70809-3427,US,US/Central,KBTR,2019-12-23 16:53:00,56.0,56.0,77.0,29.95,10.0,NW,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
7722,A-7723,2,2019-04-22 08:10:35,2019-04-22 08:55:25,33.65464,-112.082809,33.65464,-112.082809,0.0,Accident on 7th Ave at Union Hills Dr.,18599.0,N 7th Ave,R,Phoenix,Maricopa,AZ,85023,US,US/Mountain,KDVT,2019-04-22 07:53:00,63.0,63.0,28.0,28.27,10.0,E,3.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
7723,A-7724,2,2017-11-27 08:52:09,2017-11-27 09:36:53,28.525957,-81.416466,28.525957,-81.416466,0.0,Accident on Columbia St at FL-423 John Young Pkwy.,1291.0,S John Young Pkwy,R,Orlando,Orange,FL,32805,US,US/Eastern,KORL,2017-11-27 08:53:00,63.0,,87.0,30.14,10.0,NNE,8.1,,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
7724,A-7725,1,2020-06-29 14:10:26,2020-06-29 14:25:26,30.43015,-81.57575,30.446040000000004,-81.60842,2.234,Between SR-105/Heckscher Dr and Pulaski Rd - Accident. Hard shoulder blocked.,,E Beltway N,R,Jacksonville,Duval,FL,32226,US,US/Eastern,KJAX,2020-06-29 13:56:00,93.0,93.0,50.0,29.97,10.0,W,14.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
7725,A-7726,2,2016-08-26 09:40:41,2016-08-26 10:10:41,38.01857,-121.895065,38.01857,-121.895065,0.0,Accident on CA-4 Westbound at Exit 23 California Ave.,,CA-4 W,R,Pittsburg,Contra Costa,CA,94565,US,US/Pacific,KCCR,2016-08-26 09:53:00,66.9,,59.0,29.89,10.0,South,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
7726,A-7727,3,2018-03-22 06:31:55,2018-03-22 12:31:55,34.303126,-117.461211,34.304314,-117.463377,0.14800000000000002,At CA-138 - Accident. Three lanes blocked.,,I-15 N,R,San Bernardino,San Bernardino,CA,92407,US,US/Pacific,KSBD,2018-03-22 06:50:00,62.6,,77.0,30.0,7.0,NE,12.7,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
7727,A-7728,3,2018-01-30 08:06:34,2018-01-30 09:06:03,42.131344,-71.22261,42.131344,-71.22261,0.0,Accident on I-95 Southbound at US-1 Providence Hwy.,,I-95 N,R,Sharon,Norfolk,MA,02067,US,US/Eastern,KOWD,2018-01-30 08:16:00,21.9,11.7,89.0,29.94,0.2,North,9.2,0.01,Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
7728,A-7729,2,2020-12-24 01:43:00,2020-12-24 05:18:25,30.629655,-86.9959,30.630232,-86.993313,0.159,Incident on US-90 near N AIRPORT RD Drive with caution.,7616.0, Highway 90,L,Milton,Santa Rosa,FL,32583-3094,US,US/Central,KNFJ,2020-12-24 01:56:00,68.0,68.0,82.0,29.84,10.0,SSE,15.0,0.0,Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
7729,A-7730,2,2020-09-30 22:12:32,2020-09-30 23:38:56,36.833403,-76.433688,36.8192,-76.432643,0.983,Incident on I-664 SB near I-664 Drive with caution.,,I-664 S,R,Chesapeake,Chesapeake,VA,23321,US,US/Eastern,KPVG,2020-09-30 21:51:00,61.0,61.0,72.0,29.95,10.0,SSW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
7730,A-7731,2,2019-04-01 06:34:12,2019-04-01 09:03:56,35.338638,-80.96376,35.338638,-80.96376,0.0,Right hand shoulder blocked due to accident on NC-16 Brookshire Blvd inbound at Rozzelles Ferry Rd.,,Brookshire Blvd,R,Charlotte,Mecklenburg,NC,28214,US,US/Eastern,KCLT,2019-04-01 06:52:00,36.0,28.0,48.0,29.45,10.0,NNE,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
7731,A-7732,2,2018-08-31 06:30:38,2018-08-31 07:00:19,30.374573,-97.928421,30.374573,-97.928421,0.0,Accident on Pima Trl near Thunderhead Rd.,14401.0,Thunderhead Rd,L,Austin,Travis,TX,78734-3164,US,US/Central,KRYW,2018-08-31 06:35:00,73.9,,85.0,30.01,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
7732,A-7733,2,2017-10-03 14:35:57,2017-10-03 15:05:47,36.165791,-86.780327,36.165791,-86.780327,0.0,Accident on 4th Ave at Deaderick St.,400.0,Deaderick St,R,Nashville,Davidson,TN,37219,US,US/Central,KBNA,2017-10-03 14:53:00,84.9,,40.0,30.34,10.0,SSE,6.9,,Scattered Clouds,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
7733,A-7734,2,2018-01-17 19:35:58,2018-01-17 20:22:00,34.781948,-82.97328900000002,34.781948,-82.97328900000002,0.0,Accident on Crooked Creek Rd at Horseman Dr.,278.0,Crooked Creek Rd,R,Seneca,Oconee,SC,29672-0507,US,US/Eastern,KCEU,2018-01-17 19:54:00,26.1,21.9,58.0,30.35,10.0,North,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
7734,A-7735,2,2020-11-27 16:55:00,2020-11-27 17:52:30,38.869353,-77.046646,38.873462,-77.041963,0.38,Slow traffic on Southwest Fwy N - US-1 N - I-395 N - Henry Shirley Memorial Hwy N from VA-110/Exit 9 (I-395) to US-1 (I-395) due to accident.,,US-1 N,R,Arlington,Arlington,VA,22202,US,US/Eastern,KDCA,2020-11-27 16:52:00,58.0,58.0,62.0,30.0,10.0,NNW,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
7735,A-7736,2,2020-12-20 19:04:33,2020-12-20 22:07:06,25.8916,-80.130997,25.891565,-80.13192,0.057,Incident on 101ST ST near HOUSE 1075 Drive with caution.,1001.0, 101st St,R,Bay Harbor Islands,Miami-Dade,FL,33154-1507,US,US/Eastern,KOPF,2020-12-20 18:53:00,73.0,73.0,79.0,30.0,10.0,S,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
7736,A-7737,2,2017-05-16 02:39:24,2017-05-16 08:39:24,38.02586,-122.25947,38.02068,-122.26432,0.445,At Willow Ave - Accident. Obstruction on roadway {something that does block the road or part of it}.,,I-80 W,R,Rodeo,Contra Costa,CA,94572,US,US/Pacific,KCCR,2017-05-16 02:53:00,52.0,,80.0,29.91,10.0,South,19.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
7737,A-7738,2,2020-11-08 13:46:30,2020-11-09 04:38:39,32.648867,-96.776129,32.642337,-96.804279,1.699,Slow traffic on I-20 from TX-342/Lancaster Rd/Exit 470 (I-20) to Houston School Rd/Exit 468 (I-20) due to accident.,,I-20 W,R,Dallas,Dallas,TX,75241,US,US/Central,KRBD,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
7738,A-7739,2,2019-05-13 07:42:31,2019-05-13 08:12:12,42.26431,-84.62378000000002,42.26736,-84.61684,0.413,At Michigan Ave/Exit 128 - Accident. Lane blocked.,,I-94 E,R,Parma,Jackson,MI,49269,US,US/Eastern,KJXN,2019-05-13 07:56:00,45.0,42.0,90.0,28.75,10.0,NNW,6.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
7739,A-7740,2,2016-06-22 10:07:08,2016-06-22 16:07:08,47.92646,-122.20324,47.921972,-122.205411,0.326,At WA-526/WA-527/Exit 189 - Accident.,,I-5 S,R,Everett,Snohomish,WA,98203,US,US/Pacific,KPAE,2016-06-22 09:53:00,62.1,,62.0,30.11,10.0,NNW,5.8,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
7740,A-7741,2,2020-10-11 15:00:46,2020-10-11 16:18:45,35.007622999999995,-81.91696999999998,34.997473,-81.94009,1.485,Incident on I-85 SB near MM 7 Expect delays.,,I-85 Bus S,R,Spartanburg,Spartanburg,SC,29303,US,US/Eastern,KSPA,2020-10-11 15:15:00,70.0,70.0,94.0,28.97,7.0,N,7.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
7741,A-7742,2,2020-12-18 19:49:35,2020-12-18 22:30:59,25.717749,-80.319691,25.717728,-80.32006,0.023,Incident on MILLER DR near HOUSE 7711 Drive with caution.,7589.0, Miller Dr,L,Miami,Miami-Dade,FL,33155,US,US/Eastern,KMIA,2020-12-18 19:53:00,64.0,64.0,67.0,30.22,10.0,N,6.0,0.0,Fair,False,False,False,False,False,False,False,False,True,False,False,True,False,Night,Night,Night,Night
7742,A-7743,2,2020-12-14 03:36:22,2020-12-14 04:54:49,46.765097,-92.11932,46.765917,-92.12185,0.132,Incident on I-535 NB near I-35 Drive with caution.,,I-535 N,R,Duluth,St. Louis,MN,55802,US,US/Central,KDYT,2020-12-14 03:35:00,14.0,-3.0,67.0,29.48,10.0,W,17.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
7743,A-7744,2,2019-05-03 02:47:44,2019-05-03 03:16:49,30.38737,-81.55824,30.36276,-81.55314,1.727,Between Dames Point Brg (North) and SR-9A/SR-113 Split - Accident. Right lane blocked.,,E Beltway S,R,Jacksonville,Duval,FL,32226,US,US/Eastern,KJAX,2019-05-03 02:56:00,73.0,73.0,96.0,29.94,4.0,ENE,9.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
7744,A-7745,3,2019-07-16 14:51:00,2019-07-16 15:20:39,38.508346,-106.077635,38.507131,-106.078917,0.109,At CR-200/Marshall Pass Rd - Accident.,6173.0, US Highway 285,R,Poncha Springs,Chaffee,CO,81242,US,US/Mountain,KANK,2019-07-16 14:55:00,84.0,84.0,20.0,22.92,10.0,S,16.0,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
7745,A-7746,3,2020-12-14 05:31:15,2020-12-14 06:59:22,33.848484,-117.534172,33.848484,-117.534172,0.0,Right hand shoulder blocked and #1 lane blocked due to accident on I-15 Northbound near Exit 93 Ontario Ave.,,Corona Fwy N,R,Corona,Riverside,CA,92881,US,US/Pacific,KAJO,2020-12-14 05:08:00,52.0,52.0,82.0,29.51,5.0,CALM,0.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
7746,A-7747,2,2020-06-13 17:07:00,2020-06-13 17:39:22,34.24811,-118.42619,34.24689,-118.4249,0.112,At Osborne St/Exit 154 - Accident.,,Golden State Fwy S,R,Pacoima,Los Angeles,CA,91331,US,US/Pacific,KWHP,2020-06-13 16:55:00,75.0,75.0,36.0,28.85,10.0,CALM,0.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
7747,A-7748,2,2020-04-15 18:20:16,2020-04-15 18:55:14,34.87088,-82.42997,34.87088,-82.42997,0.0,At SC-253/W Blue Ridge Dr - Accident.,,W Blue Ridge Dr,R,Greenville,Greenville,SC,29611,US,US/Eastern,KGMU,2020-04-15 17:53:00,62.0,62.0,37.0,28.85,10.0,VAR,5.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
7748,A-7749,2,2020-01-22 18:23:15,2020-01-22 19:22:56,43.181431,-83.520119,43.181431,-83.520119,0.0,Accident on M-57 Vienna Rd at M-15 State Rd.,12000.0,N State Rd,L,Otisville,Genesee,MI,48463-9725,US,US/Eastern,KD95,2020-01-22 18:15:00,29.0,21.0,56.0,29.32,10.0,S,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
7749,A-7750,3,2020-05-12 06:50:22,2020-05-12 07:05:22,41.61827,-87.68724,41.6217,-87.68275,0.332,At Sibley Blvd/147th St/Exit 350 - Accident. Left lane blocked. on the right.,,I-294 S,R,Posen,Cook,IL,60469,US,US/Central,KIGQ,2020-05-12 06:55:00,41.0,,74.0,29.55,10.0,,,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
7750,A-7751,2,2020-05-01 14:19:32,2020-05-01 14:54:30,39.81478,-75.06544,39.82455,-75.0816,1.091,Between Cole Rd/Exit 9A and CR-681/Lower Landing Rd/Exit 10B - Accident. Hard shoulder blocked.,,N South Fwy N,R,Blackwood,Camden,NJ,08012,US,US/Eastern,KPHL,2020-05-01 13:54:00,67.0,67.0,54.0,29.68,10.0,NNW,9.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
7751,A-7752,2,2018-01-29 06:25:32,2018-01-29 07:25:14,34.901615,-82.17016600000002,34.901615,-82.17016600000002,0.0,Accident on SC-101 near BMW North East Entrance.,1409.0,Highway 101 S,L,Greer,Spartanburg,SC,29651-6731,US,US/Eastern,KGSP,2018-01-29 06:53:00,48.9,,100.0,30.02,10.0,NNE,3.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
7752,A-7753,3,2016-12-02 19:31:28,2016-12-02 20:16:07,38.641293,-121.456917,,,0.01,Slow lane blocked due to accident on I-80 Eastbound at Exit 90 Norwood Ave.,,I-80 E,R,Sacramento,Sacramento,CA,95838,US,US/Pacific,KMCC,2016-12-02 19:35:00,48.2,,58.0,30.2,10.0,NW,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
7753,A-7754,2,2020-05-19 20:03:20,2020-05-19 21:18:41,38.712879,-121.044724,,,0.0,Accident on Green Valley Rd Eastbound after Jason Ln.,1798.0,Green Valley Rd,R,El Dorado Hills,El Dorado,CA,95762-9721,US,US/Pacific,KMHR,2020-05-19 19:57:00,68.0,68.0,49.0,29.88,10.0,SSW,13.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
7754,A-7755,2,2020-04-06 05:51:00,2020-04-06 06:24:45,34.181125,-118.169112,34.181125,-118.169112,0.0,At Windsor Ave - Accident.,,N Arroyo Blvd,R,Pasadena,Los Angeles,CA,91103,US,US/Pacific,KMWS,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
7755,A-7756,2,2016-10-26 20:16:01,2016-10-26 21:00:48,41.882168,-88.188873,41.882168,-88.188873,0.0,Accident on Main St at Burr Oaks Dr.,831.0,Main St,L,West Chicago,Dupage,IL,60185-2962,US,US/Central,KDPA,2016-10-26 20:12:00,48.0,,96.0,29.96,1.8,East,3.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
7756,A-7757,2,2018-08-15 14:18:55,2018-08-15 18:18:55,45.82383,-119.56275,45.82388,-119.56307,0.016,At Paterson Ferry Rd/Exit 171 - Accident.,,I-84 W,R,Irrigon,Morrow,OR,97844,US,US/Pacific,KHRI,2018-08-15 13:53:00,91.0,,20.0,29.83,7.0,North,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
7757,A-7758,2,2018-12-30 03:01:49,2018-12-30 03:31:01,37.420647,-122.091835,37.420647,-122.091835,0.0,#1 lane blocked due to accident on US-101 Northbound at Rengstorff Ave.,,Bayshore Fwy N,R,Mountain View,Santa Clara,CA,94043,US,US/Pacific,KNUQ,2018-12-30 02:56:00,42.1,38.4,76.0,30.29,10.0,South,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
